ride_id,driver_id,customer_id,pickup_zone_id,dropoff_zone_id,pickup_datetime,dropoff_datetime,distance_miles,duration_minutes,fare_amount,tip_amount,payment_method,ride_status,customer_rating,driver_rating,created_at
1425,21,2876,11,11,2025-04-28 18:49:13.614223,2025-04-28 18:51:41.539916,1.18,2,7.15,0.74,credit,completed,3.7,4.162768260296049,2025-04-28 18:49:13.614223
1426,53,2011,12,12,2025-04-28 07:30:13.614223,2025-04-28 07:36:30.926760,2.79,6,15.35,2.99,credit,completed,3.7,3.654686197488391,2025-04-28 07:30:13.614223
1427,87,2538,4,9,2025-04-28 08:38:13.614223,2025-04-28 09:05:32.200052,10.99,27,47.95,10.94,credit,completed,4.6,4.713717253585212,2025-04-28 08:38:13.614223
1428,39,232,11,9,2025-04-28 21:08:13.614223,2025-04-28 21:16:07.759520,3.05,7,8.42,1.48,cash,completed,4.6,4.374741148182236,2025-04-28 21:08:13.614223
1429,99,964,5,12,2025-04-28 17:41:13.614223,2025-04-28 18:00:03.115613,8.46,18,24.22,3.05,cash,completed,4.4,4.193389475744628,2025-04-28 17:41:13.614223
1430,96,1269,9,2,2025-04-28 09:38:13.614223,2025-04-28 09:47:21.164300,3.91,9,10.24,0.0,cash,completed,3.2,2.9490426600403525,2025-04-28 09:38:13.614223
1431,73,3087,12,1,2025-04-28 23:51:13.614223,2025-04-28 23:59:21.172544,3.06,8,11.62,1.55,mobile,completed,4.1,4.183569816094177,2025-04-28 23:51:13.614223
1432,78,952,6,2,2025-04-28 22:28:13.614223,2025-04-28 22:49:02.823873,9.02,20,25.55,0.0,credit,completed,5.0,5.0,2025-04-28 22:28:13.614223
1433,12,3523,6,1,2025-04-28 18:01:13.614223,2025-04-28 18:30:02.654971,14.87,28,55.26,12.97,cash,completed,5.7,5.0,2025-04-28 18:01:13.614223
1434,98,3460,5,2,2025-04-28 15:02:13.614223,2025-04-28 15:24:01.486830,12.25,21,33.24,0.0,cash,completed,4.8,5.0,2025-04-28 15:02:13.614223
1435,85,1127,12,2,2025-04-28 15:25:13.614223,2025-04-28 15:27:44.041037,1.0,2,6.6,0.0,credit,completed,3.4,3.4704206242173217,2025-04-28 15:25:13.614223
1436,92,2155,2,8,2025-04-28 14:42:13.614223,2025-04-28 14:45:13.405449,1.0,2,7.03,0.0,mobile,completed,4.2,3.8855101852276963,2025-04-28 14:42:13.614223
1437,4,1092,4,12,2025-04-28 17:02:13.614223,2025-04-28 17:27:38.075329,14.67,25,44.15,4.49,credit,completed,4.7,4.710196028561049,2025-04-28 17:02:13.614223
1438,96,2485,3,3,2025-04-28 16:42:13.614223,2025-04-28 16:46:25.087488,1.85,4,8.67,1.18,cash,completed,4.0,4.301225291293569,2025-04-28 16:42:13.614223
1439,94,3178,9,9,2025-04-28 15:30:13.614223,2025-04-28 15:41:29.290460,4.54,11,11.39,2.06,credit,completed,3.8,3.4461123948326877,2025-04-28 15:30:13.614223
1440,66,4206,12,2,2025-04-28 16:09:13.614223,2025-04-28 16:19:31.691020,3.6,10,12.93,1.77,cash,completed,3.8,4.139770947587665,2025-04-28 16:09:13.614223
1441,53,3538,2,1,2025-04-28 07:52:13.614223,2025-04-28 07:55:22.231740,1.39,3,8.04,1.75,credit,completed,3.5,3.192605694172203,2025-04-28 07:52:13.614223
1442,61,1841,5,12,2025-04-28 09:25:13.614223,2025-04-28 09:48:23.488931,11.88,23,45.3,7.79,mobile,completed,4.6,4.988744141210107,2025-04-28 09:25:13.614223
1443,96,4073,4,2,2025-04-28 20:10:13.614223,2025-04-28 20:39:51.880844,17.02,29,50.49,5.28,credit,completed,4.8,4.861686672902425,2025-04-28 20:10:13.614223
1444,62,3222,3,5,2025-04-28 08:49:13.614223,2025-04-28 08:51:52.098230,1.0,2,9.24,2.04,cash,completed,3.7,3.5034968885505533,2025-04-28 08:49:13.614223
1445,97,4190,2,8,2025-04-28 10:58:13.614223,2025-04-28 11:04:15.563542,2.61,6,11.21,2.59,mobile,completed,4.5,4.589561102503907,2025-04-28 10:58:13.614223
1446,22,1125,10,8,2025-04-28 21:38:13.614223,2025-04-28 21:44:57.459330,2.59,6,9.64,1.96,cash,completed,4.3,4.332739114142936,2025-04-28 21:38:13.614223
1447,9,2368,10,10,2025-04-28 02:16:13.614223,2025-04-28 02:24:42.254077,3.22,8,11.06,1.63,cash,completed,4.5,4.907217631037644,2025-04-28 02:16:13.614223
1448,87,3372,8,5,2025-04-28 11:19:13.614223,2025-04-28 11:27:05.600036,3.59,7,10.67,0.0,cash,completed,4.0,4.169684623622232,2025-04-28 11:19:13.614223
1449,52,2417,3,4,2025-04-28 19:56:13.614223,2025-04-28 20:06:35.525309,3.72,10,13.22,2.04,mobile,completed,4.7,4.752903192647863,2025-04-28 19:56:13.614223
1450,99,2388,2,11,2025-04-28 14:37:13.614223,2025-04-28 14:42:10.202329,1.96,4,9.52,0.0,mobile,completed,3.4,3.689945025991233,2025-04-28 14:37:13.614223
1451,80,2013,2,7,2025-04-28 08:56:13.614223,2025-04-28 09:08:16.506043,4.55,12,22.72,3.19,mobile,completed,4.5,4.459079224895005,2025-04-28 08:56:13.614223
1452,57,3085,11,9,2025-04-28 08:38:13.614223,2025-04-28 08:44:03.405893,2.81,5,8.0,0.8,credit,completed,3.5,3.8119911844590453,2025-04-28 08:38:13.614223
1453,68,2270,11,9,2025-04-28 15:29:13.614223,2025-04-28 15:48:02.977696,6.41,18,14.37,1.87,credit,completed,4.0,4.481577637998069,2025-04-28 15:29:13.614223
1454,19,2566,10,2,2025-04-28 15:38:13.614223,2025-04-28 15:41:48.141153,1.7,3,7.64,0.0,credit,completed,3.8,3.6613349330434533,2025-04-28 15:38:13.614223
1455,58,4494,5,9,2025-04-28 07:02:13.614223,2025-04-28 07:29:05.779983,11.45,26,43.86,0.0,credit,completed,4.7,5.0,2025-04-28 07:02:13.614223
1456,33,81,6,2,2025-04-28 06:02:13.614223,2025-04-28 06:30:15.777014,11.72,28,31.98,6.19,cash,completed,5.0,4.784188102407773,2025-04-28 06:02:13.614223
1457,77,4528,8,6,2025-04-28 07:39:13.614223,2025-04-28 07:45:04.272031,2.24,5,7.97,0.98,mobile,completed,4.1,4.184120007728917,2025-04-28 07:39:13.614223
1458,76,4438,12,10,2025-04-28 08:51:13.614223,2025-04-28 08:56:43.030316,1.85,5,12.14,0.0,credit,completed,3.7,3.2911777509096285,2025-04-28 08:51:13.614223
1459,19,3330,6,4,2025-04-28 09:51:13.614223,2025-04-28 10:12:35.479308,10.76,21,41.55,0.0,mobile,completed,4.7,4.365642558722833,2025-04-28 09:51:13.614223
1460,71,2528,6,7,2025-04-28 07:17:13.614223,2025-04-28 07:30:14.344810,8.1,13,23.35,4.44,cash,completed,3.9,3.8461652056380196,2025-04-28 07:17:13.614223
1461,58,3150,1,10,2025-04-28 02:26:13.614223,2025-04-28 02:35:15.229453,3.33,9,11.03,1.14,cash,completed,3.9,3.6051287657157056,2025-04-28 02:26:13.614223
1462,93,170,3,8,2025-04-28 13:50:13.614223,2025-04-28 14:03:20.365863,4.56,13,15.26,2.41,cash,completed,3.5,3.6065539360453904,2025-04-28 13:50:13.614223
1463,89,3094,12,3,2025-04-28 22:04:13.614223,2025-04-28 22:10:35.422371,2.45,6,10.12,1.33,cash,completed,4.3,4.153265489675866,2025-04-28 22:04:13.614223
1464,68,3848,4,1,2025-04-28 22:18:13.614223,2025-04-28 22:42:26.180011,10.09,24,31.82,5.87,mobile,completed,5.0,5.0,2025-04-28 22:18:13.614223
1465,19,168,10,8,2025-04-28 00:24:13.614223,2025-04-28 00:26:47.913614,1.0,2,6.08,1.01,cash,completed,3.5,3.0894609051746302,2025-04-28 00:24:13.614223
1466,39,3921,11,3,2025-04-28 07:17:13.614223,2025-04-28 07:21:19.316251,1.73,4,6.09,0.0,mobile,completed,4.6,4.745008947828187,2025-04-28 07:17:13.614223
1467,12,394,3,4,2025-04-28 06:54:13.614223,2025-04-28 07:00:47.537297,3.22,6,12.01,0.0,credit,completed,4.2,3.79237678062506,2025-04-28 06:54:13.614223
1468,55,3712,6,3,2025-04-28 01:16:13.614223,2025-04-28 01:40:40.381110,15.48,24,40.92,0.0,cash,completed,4.8,4.578513460390335,2025-04-28 01:16:13.614223
1469,54,1900,2,2,2025-04-28 08:26:13.614223,2025-04-28 08:33:31.997967,3.16,7,17.68,3.29,mobile,completed,4.1,3.7759439281243306,2025-04-28 08:26:13.614223
1470,94,1601,3,10,2025-04-28 13:57:13.614223,2025-04-28 14:04:54.158508,3.54,7,12.78,1.41,credit,completed,3.8,3.5690441296792756,2025-04-28 13:57:13.614223
1471,25,3023,1,12,2025-04-28 18:07:13.614223,2025-04-28 18:16:46.619642,3.44,9,15.77,0.0,mobile,completed,4.2,4.632150104543617,2025-04-28 18:07:13.614223
1472,20,4205,4,1,2025-04-28 00:20:13.614223,2025-04-28 01:01:06.204497,17.35,40,51.39,12.04,cash,completed,5.0,4.634949104242036,2025-04-28 00:20:13.614223
1473,11,3009,4,10,2025-04-28 04:54:13.614223,2025-04-28 05:28:11.396358,20.81,33,60.69,10.28,cash,completed,4.7,4.375145005510816,2025-04-28 04:54:13.614223
1474,83,550,2,7,2025-04-28 07:10:13.614223,2025-04-28 07:20:31.456678,3.9,10,14.54,0.0,cash,completed,4.8,4.760772704548336,2025-04-28 07:10:13.614223
1475,58,3309,8,9,2025-04-28 19:48:13.614223,2025-04-28 19:51:37.088222,1.42,3,8.82,1.74,mobile,completed,3.9,3.7539354859768204,2025-04-28 19:48:13.614223
1476,68,4289,6,7,2025-04-28 22:53:13.614223,2025-04-28 23:10:47.195410,7.81,17,22.66,0.0,cash,completed,5.2,4.826239842212489,2025-04-28 22:53:13.614223
1477,92,947,6,10,2025-04-28 02:38:13.614223,2025-04-28 03:07:24.008141,11.69,29,31.91,5.02,cash,completed,4.7,4.57362341600564,2025-04-28 02:38:13.614223
1478,77,1206,10,8,2025-04-28 06:48:13.614223,2025-04-28 06:57:12.875351,4.46,8,13.83,3.02,mobile,completed,4.1,3.739845115311975,2025-04-28 06:48:13.614223
1479,27,3597,4,5,2025-04-28 17:15:13.614223,2025-04-28 17:38:58.301729,14.46,23,61.02,10.37,cash,completed,5.1,4.971567121761914,2025-04-28 17:15:13.614223
1480,9,1193,11,11,2025-04-28 04:26:13.614223,2025-04-28 04:30:49.094207,1.55,4,5.77,0.83,credit,completed,3.4,3.2505551104626758,2025-04-28 04:26:13.614223
1481,24,2907,4,9,2025-04-28 19:55:13.614223,2025-04-28 20:13:41.088817,9.55,18,42.49,4.51,cash,completed,4.7,4.26775565708043,2025-04-28 19:55:13.614223
1482,13,830,3,3,2025-04-28 09:59:13.614223,2025-04-28 10:01:44.017276,1.0,2,6.6,1.22,credit,completed,3.9,3.424683509092828,2025-04-28 09:59:13.614223
1483,35,3771,9,6,2025-04-28 16:23:13.614223,2025-04-28 16:30:07.587106,3.41,6,9.32,1.33,credit,completed,4.0,4.301223959900421,2025-04-28 16:23:13.614223
1484,33,297,9,11,2025-04-28 14:48:13.614223,2025-04-28 14:59:45.864311,4.64,11,11.56,2.42,mobile,completed,4.2,4.2059477393872235,2025-04-28 14:48:13.614223
1485,25,3604,1,12,2025-04-28 08:59:13.614223,2025-04-28 09:02:03.097001,1.0,2,8.31,1.16,credit,completed,4.0,4.262108764909169,2025-04-28 08:59:13.614223
1486,58,361,6,5,2025-04-28 19:24:13.614223,2025-04-28 19:39:08.684991,8.4,14,24.07,0.0,credit,completed,4.6,4.294493445890962,2025-04-28 19:24:13.614223
1487,88,4482,3,10,2025-04-28 13:51:13.614223,2025-04-28 13:54:03.169550,1.0,2,6.6,0.0,credit,completed,3.1,2.6005669816659873,2025-04-28 13:51:13.614223
1488,56,1795,1,8,2025-04-28 01:16:13.614223,2025-04-28 01:21:47.162748,2.04,5,8.21,1.02,mobile,completed,4.4,4.393482232944944,2025-04-28 01:16:13.614223
1489,69,3049,10,8,2025-04-28 14:51:13.614223,2025-04-28 15:06:57.924112,5.43,15,16.0,2.22,mobile,completed,4.5,4.547925359675067,2025-04-28 14:51:13.614223
1490,68,1275,4,11,2025-04-28 19:21:13.614223,2025-04-28 19:42:56.128915,10.18,21,44.89,9.31,mobile,completed,5.3,5.0,2025-04-28 19:21:13.614223
1491,59,2230,9,6,2025-04-28 08:14:13.614223,2025-04-28 08:17:02.510134,1.0,2,6.92,1.0,mobile,completed,3.5,3.9913129017107867,2025-04-28 08:14:13.614223
1492,48,1213,10,9,2025-04-28 18:19:13.614223,2025-04-28 18:27:57.980025,3.12,8,10.83,0.0,credit,completed,4.0,4.3807461556507405,2025-04-28 18:19:13.614223
1493,68,2974,11,7,2025-04-28 04:59:13.614223,2025-04-28 05:04:51.949747,2.69,5,7.78,1.27,cash,completed,3.8,3.599084529885122,2025-04-28 04:59:13.614223
1494,72,2572,10,1,2025-04-28 19:30:13.614223,2025-04-28 19:37:56.064495,2.61,7,9.7,2.16,credit,completed,4.5,4.414222899624512,2025-04-28 19:30:13.614223
1495,9,4030,5,7,2025-04-28 09:23:13.614223,2025-04-28 09:38:57.663677,9.72,15,38.11,6.13,credit,completed,4.7,4.48646759125021,2025-04-28 09:23:13.614223
1496,78,3088,1,2,2025-04-28 05:21:13.614223,2025-04-28 05:26:49.332085,2.59,5,9.42,0.0,credit,completed,4.2,4.496194298099207,2025-04-28 05:21:13.614223
1497,61,1245,1,1,2025-04-28 17:27:13.614223,2025-04-28 17:32:14.970336,2.01,5,8.16,0.0,credit,completed,3.4,2.932684625189627,2025-04-28 17:27:13.614223
1498,97,2927,10,11,2025-04-28 11:43:13.614223,2025-04-28 11:45:54.753925,1.0,2,6.08,0.64,cash,completed,4.1,3.9301417388019804,2025-04-28 11:43:13.614223
1499,94,1575,4,3,2025-04-28 18:05:13.614223,2025-04-28 18:36:45.108730,12.67,31,38.77,8.67,cash,completed,4.6,4.207538471127527,2025-04-28 18:05:13.614223
1500,95,2331,1,3,2025-04-28 19:53:13.614223,2025-04-28 20:04:54.800138,4.63,11,13.87,0.0,mobile,completed,4.6,4.952395439594851,2025-04-28 19:53:13.614223
1501,49,2325,12,1,2025-04-28 22:32:13.614223,2025-04-28 22:36:53.240492,2.22,4,9.58,1.44,credit,completed,4.2,4.394908771460208,2025-04-28 22:32:13.614223
1502,100,3286,4,7,2025-04-28 09:32:13.614223,2025-04-28 09:56:28.859754,13.43,24,57.13,7.73,cash,completed,4.5,4.6662553647652985,2025-04-28 09:32:13.614223
1503,30,482,1,10,2025-04-28 14:09:13.614223,2025-04-28 14:18:22.520486,3.38,9,11.15,1.36,cash,completed,4.0,3.6261097427407414,2025-04-28 14:09:13.614223
1504,100,1960,3,12,2025-04-28 09:49:13.614223,2025-04-28 09:53:31.481760,1.84,4,12.11,1.96,mobile,completed,3.8,3.968269343246361,2025-04-28 09:49:13.614223
1505,17,3877,3,11,2025-04-28 23:37:13.614223,2025-04-28 23:42:56.125344,2.48,5,10.2,0.0,credit,completed,4.5,4.3907942786178635,2025-04-28 23:37:13.614223
1506,11,3192,11,3,2025-04-28 01:02:13.614223,2025-04-28 01:06:15.549359,1.42,4,5.54,0.94,cash,completed,4.2,4.483724782684011,2025-04-28 01:02:13.614223
1507,45,3460,3,11,2025-04-28 17:08:13.614223,2025-04-28 17:15:16.955558,2.51,7,14.37,3.41,mobile,completed,5.0,5.0,2025-04-28 17:08:13.614223
1508,99,2741,1,3,2025-04-28 05:16:13.614223,2025-04-28 05:22:28.710317,2.59,6,9.41,0.0,credit,completed,3.3,3.0400233783780366,2025-04-28 05:16:13.614223
1509,52,315,3,1,2025-04-28 08:58:13.614223,2025-04-28 09:06:51.671409,3.92,8,13.71,2.83,mobile,completed,4.0,3.8730238924710436,2025-04-28 08:58:13.614223
1510,95,1730,10,3,2025-04-28 15:49:13.614223,2025-04-28 15:58:24.587056,3.25,9,11.12,2.21,mobile,completed,4.4,4.644052458591619,2025-04-28 15:49:13.614223
1511,84,1612,3,7,2025-04-28 12:56:13.614223,2025-04-28 12:58:45.338333,1.0,2,6.6,1.38,credit,completed,3.6,3.554952500493396,2025-04-28 12:56:13.614223
1512,48,365,3,5,2025-04-28 18:18:13.614223,2025-04-28 18:25:40.026543,2.93,7,15.82,2.55,mobile,completed,4.6,5.0,2025-04-28 18:18:13.614223
1513,10,4685,6,4,2025-04-28 13:59:13.614223,2025-04-28 14:21:40.126943,11.43,22,31.28,7.04,credit,completed,4.6,4.549271338170025,2025-04-28 13:59:13.614223
1514,45,4748,10,5,2025-04-28 20:54:13.614223,2025-04-28 20:58:50.879356,2.27,4,8.92,0.9,credit,completed,4.2,3.740544146461792,2025-04-28 20:54:13.614223
1515,33,624,3,5,2025-04-28 17:15:13.614223,2025-04-28 17:18:28.585000,1.36,3,10.45,2.45,cash,completed,3.9,3.416343403620659,2025-04-28 17:15:13.614223
1516,24,4918,12,11,2025-04-28 19:50:13.614223,2025-04-28 20:00:19.115137,3.65,10,18.26,0.0,mobile,completed,4.9,4.613414553806857,2025-04-28 19:50:13.614223
1517,50,3187,6,9,2025-04-28 09:49:13.614223,2025-04-28 10:11:34.096763,13.83,22,36.99,4.68,mobile,completed,4.8,4.500257077919031,2025-04-28 09:49:13.614223
1518,20,170,2,2,2025-04-28 02:21:13.614223,2025-04-28 02:25:33.562603,1.64,4,8.68,0.0,mobile,completed,4.9,5.0,2025-04-28 02:21:13.614223
1519,94,3494,1,4,2025-04-28 09:42:13.614223,2025-04-28 09:51:50.993738,4.26,9,13.08,2.02,cash,completed,3.8,3.6094924241146824,2025-04-28 09:42:13.614223
1520,91,995,2,1,2025-04-28 17:40:13.614223,2025-04-28 17:50:37.483144,5.03,10,17.46,1.92,cash,completed,4.4,4.865143674455363,2025-04-28 17:40:13.614223
1521,16,4380,12,8,2025-04-28 14:21:13.614223,2025-04-28 14:23:21.402367,1.0,2,6.61,1.14,mobile,completed,3.4,3.1783005668632462,2025-04-28 14:21:13.614223
1522,62,4468,1,5,2025-04-28 02:22:13.614223,2025-04-28 02:29:05.513474,3.15,6,10.65,2.52,mobile,completed,4.4,4.704375335346327,2025-04-28 02:22:13.614223
1523,2,4277,3,12,2025-04-28 07:04:13.614223,2025-04-28 07:06:23.351751,1.0,2,9.24,1.59,mobile,completed,4.0,3.8513825836016915,2025-04-28 07:04:13.614223
1524,92,4198,7,7,2025-04-28 12:50:13.614223,2025-04-28 12:52:59.019602,1.0,2,3.89,0.0,credit,completed,3.4,3.521075083594689,2025-04-28 12:50:13.614223
1525,39,1858,2,11,2025-04-28 18:47:13.614223,2025-04-28 18:57:28.861517,3.8,10,14.29,3.1,mobile,completed,4.7,4.970839016570547,2025-04-28 18:47:13.614223
1526,52,3711,1,4,2025-04-28 20:23:13.614223,2025-04-28 20:25:25.561008,1.0,2,5.94,0.0,cash,completed,3.7,3.2171213298116803,2025-04-28 20:23:13.614223
1527,87,61,5,6,2025-04-28 11:41:13.614223,2025-04-28 12:00:23.230152,10.42,19,28.88,3.26,credit,completed,4.8,4.894648491744057,2025-04-28 11:41:13.614223
1528,78,4519,3,12,2025-04-28 03:37:13.614223,2025-04-28 03:41:21.686498,1.94,4,8.88,1.05,credit,completed,4.1,4.386146222317417,2025-04-28 03:37:13.614223
1529,32,319,5,2,2025-04-28 07:19:13.614223,2025-04-28 07:40:11.193204,10.29,20,28.57,0.0,cash,completed,4.5,4.664823665947303,2025-04-28 07:19:13.614223
1530,16,2300,5,6,2025-04-28 19:16:13.614223,2025-04-28 19:50:26.882825,14.78,34,54.95,13.58,mobile,completed,5.0,4.8637852376335236,2025-04-28 19:16:13.614223
1531,94,2336,4,6,2025-04-28 23:19:13.614223,2025-04-28 23:47:37.409548,14.89,28,44.75,0.0,credit,completed,5.0,5.0,2025-04-28 23:19:13.614223
1532,81,780,1,5,2025-04-28 18:38:13.614223,2025-04-28 18:43:28.974964,1.84,5,10.89,1.61,credit,completed,3.4,3.0826189575822007,2025-04-28 18:38:13.614223
1533,23,4508,2,9,2025-04-28 02:14:13.614223,2025-04-28 02:20:42.191613,3.16,6,12.63,1.41,mobile,completed,3.8,3.848936500662634,2025-04-28 02:14:13.614223
1534,26,2438,1,2,2025-04-28 22:34:13.614223,2025-04-28 22:43:29.340538,4.03,9,12.57,2.68,credit,completed,4.0,3.8118921959313625,2025-04-28 22:34:13.614223
1535,86,1122,5,2,2025-04-28 07:42:13.614223,2025-04-28 08:06:06.364351,13.03,23,49.11,0.0,mobile,completed,5.0,4.504009448787784,2025-04-28 07:42:13.614223
1536,20,876,2,5,2025-04-28 07:30:13.614223,2025-04-28 07:35:04.242469,1.72,4,12.47,0.0,mobile,completed,3.9,4.2950245216049785,2025-04-28 07:30:13.614223
1537,38,851,11,11,2025-04-28 10:10:13.614223,2025-04-28 10:12:24.721975,1.0,2,4.8,0.82,mobile,completed,4.7,4.908161496569674,2025-04-28 10:10:13.614223
1538,94,4285,1,5,2025-04-28 21:32:13.614223,2025-04-28 21:40:01.024079,3.48,7,11.36,2.38,credit,completed,3.6,3.592652807739107,2025-04-28 21:32:13.614223
1539,63,4324,1,5,2025-04-28 13:13:13.614223,2025-04-28 13:27:44.909152,5.56,14,15.91,2.56,mobile,completed,3.9,3.8115430184509322,2025-04-28 13:13:13.614223
1540,71,3443,7,5,2025-04-28 08:15:13.614223,2025-04-28 08:20:36.531352,2.06,5,5.41,0.94,credit,completed,4.1,4.0055449634100295,2025-04-28 08:15:13.614223
1541,44,4754,2,2,2025-04-28 08:44:13.614223,2025-04-28 08:50:29.680268,2.95,6,12.07,1.66,mobile,completed,4.0,3.5402061956439588,2025-04-28 08:44:13.614223
1542,31,1090,9,4,2025-04-28 19:02:13.614223,2025-04-28 19:04:57.489372,1.0,2,6.92,0.0,credit,completed,4.0,4.074574723860753,2025-04-28 19:02:13.614223
1543,83,877,11,6,2025-04-28 22:07:13.614223,2025-04-28 22:14:19.806135,2.51,7,7.47,0.0,credit,completed,3.4,3.0469875553571746,2025-04-28 22:07:13.614223
1544,59,3103,9,11,2025-04-28 03:55:13.614223,2025-04-28 04:01:00.392741,2.44,5,7.56,1.07,mobile,completed,4.2,3.9015489403736314,2025-04-28 03:55:13.614223
1545,89,1989,1,8,2025-04-28 06:24:13.614223,2025-04-28 06:30:41.213939,2.75,6,9.76,1.38,credit,completed,4.8,4.552111263595949,2025-04-28 06:24:13.614223
1546,46,3759,1,9,2025-04-28 05:03:13.614223,2025-04-28 05:09:33.529652,2.28,6,8.73,0.0,cash,completed,4.6,4.210416485974987,2025-04-28 05:03:13.614223
1547,56,3877,8,9,2025-04-28 09:17:13.614223,2025-04-28 09:24:01.703180,3.12,6,9.74,0.0,cash,completed,4.3,4.147842978709904,2025-04-28 09:17:13.614223
1548,54,3907,4,7,2025-04-28 14:12:13.614223,2025-04-28 14:39:22.134982,12.4,27,38.04,0.0,cash,completed,5.1,4.8205656576017235,2025-04-28 14:12:13.614223
1549,30,1794,2,9,2025-04-28 07:49:13.614223,2025-04-28 07:54:33.153751,2.38,5,14.86,3.57,credit,completed,4.5,4.267675792584141,2025-04-28 07:49:13.614223
1550,67,4232,5,5,2025-04-28 08:44:13.614223,2025-04-28 09:05:28.773128,13.29,21,35.72,3.68,mobile,completed,4.6,5.0,2025-04-28 08:44:13.614223
1551,6,4555,4,10,2025-04-28 09:16:13.614223,2025-04-28 09:28:44.295789,5.42,12,19.22,4.59,credit,completed,5.2,5.0,2025-04-28 09:16:13.614223
1552,76,4538,10,7,2025-04-28 07:09:13.614223,2025-04-28 07:18:50.209111,3.25,9,15.56,1.56,credit,completed,3.7,3.3873718657230305,2025-04-28 07:09:13.614223
1553,94,2228,10,10,2025-04-28 19:48:13.614223,2025-04-28 19:53:44.544131,2.27,5,12.51,0.0,cash,completed,4.6,4.76983628155224,2025-04-28 19:48:13.614223
1554,45,1608,5,4,2025-04-28 18:36:13.614223,2025-04-28 18:57:14.665371,11.32,21,43.43,9.93,cash,completed,5.0,4.971383830598939,2025-04-28 18:36:13.614223
1555,94,135,6,12,2025-04-28 10:31:13.614223,2025-04-28 10:55:15.742597,13.91,24,37.19,0.0,mobile,completed,5.1,5.0,2025-04-28 10:31:13.614223
1556,35,595,7,2,2025-04-28 01:13:13.614223,2025-04-28 01:22:29.725205,3.76,9,7.85,1.93,cash,completed,4.1,4.318430967150041,2025-04-28 01:13:13.614223
1557,35,96,4,10,2025-04-28 06:13:13.614223,2025-04-28 06:31:29.443779,9.76,18,30.93,7.69,mobile,completed,4.4,4.488626234902453,2025-04-28 06:13:13.614223
1558,25,974,10,2,2025-04-28 06:05:13.614223,2025-04-28 06:09:14.551038,1.72,4,7.68,1.68,mobile,completed,3.4,3.646417735733889,2025-04-28 06:05:13.614223
1559,52,1369,11,11,2025-04-28 08:02:13.614223,2025-04-28 08:08:59.351967,2.73,6,11.0,2.3,cash,completed,3.8,4.117065417708881,2025-04-28 08:02:13.614223
1560,36,4775,9,4,2025-04-28 13:56:13.614223,2025-04-28 14:07:49.098351,4.97,11,12.17,1.72,cash,completed,3.8,3.9963790830147174,2025-04-28 13:56:13.614223
1561,97,799,10,11,2025-04-28 17:35:13.614223,2025-04-28 17:42:39.959966,2.76,7,14.03,2.81,credit,completed,4.5,4.1720682294839175,2025-04-28 17:35:13.614223
1562,4,1713,12,4,2025-04-28 23:02:13.614223,2025-04-28 23:06:05.851001,1.42,3,7.62,0.0,cash,completed,3.5,3.0612751592819487,2025-04-28 23:02:13.614223
1563,68,1673,3,6,2025-04-28 19:08:13.614223,2025-04-28 19:19:28.124060,5.53,11,17.63,4.09,cash,completed,5.1,5.0,2025-04-28 19:08:13.614223
1564,46,3098,10,1,2025-04-28 22:04:13.614223,2025-04-28 22:11:10.519902,2.45,6,9.33,0.0,credit,completed,3.1,3.1330296618871074,2025-04-28 22:04:13.614223
1565,56,600,8,3,2025-04-28 13:06:13.614223,2025-04-28 13:10:56.575072,2.26,4,8.0,1.32,mobile,completed,4.0,4.3125995484455615,2025-04-28 13:06:13.614223
1566,66,4848,2,10,2025-04-28 16:45:13.614223,2025-04-28 16:52:13.817715,2.74,7,11.54,2.69,credit,completed,4.4,4.72877553997351,2025-04-28 16:45:13.614223
1567,74,1411,1,10,2025-04-28 21:36:13.614223,2025-04-28 21:42:39.743241,2.9,6,10.1,1.68,cash,completed,3.5,3.260228668200085,2025-04-28 21:36:13.614223
